DCC_ID,Node2Vec
DCC1840,"['-0.26460123', '-0.13969274', '0.07196242', '0.3782028', '-0.013802233', '-0.18572156', '0.10733302', '-0.7595791', '-0.17129554', '0.19826771', '0.116971724', '0.39113897', '0.6183821', '0.4416705', '-0.2515647', '-0.5721149', '-0.14817344', '-0.00048252658', '-0.018904114', '0.2202131', '0.27671647', '-0.28640497', '-0.5172506', '-0.4517532', '0.17723478', '-0.057501838', '-0.20433374', '0.013457306', '0.120105', '0.038257986', '0.2734848', '-0.07554737', '-0.44073483', '-0.047706753', '0.1473413', '0.042152453', '-0.09396566', '0.30879363', '-0.11224121', '-0.11313222', '-0.431858', '0.39290842', '-0.2113653', '-0.6095921', '-0.10341152', '0.09616691', '-0.18366647', '0.46138164', '-0.027426997', '0.3651742', '-0.032428455', '0.030767238', '-0.31926405', '-0.16222255', '-0.39106563', '-0.08112661', '-1.0899907', '-0.34398445', '-0.34791502', '0.2932788', '-0.4403661', '0.64391327', '0.05555572', '0.16849616', '0.10608219', '0.008445521', '0.082938895', '-0.098931834', '0.16601564', '-0.4320338', '-0.39355126', '0.022119379', '-0.10435025', '-0.36396083', '0.58714944', '-0.3668054', '0.41490534', '-0.2787432', '-0.2774497', '-0.113212936', '-0.38234976', '-0.0871409', '-0.28168687', '0.32240784', '0.077945754', '-0.503726', '0.3104965', '0.27178046', '0.03980304', '-0.3790025', '-0.14029959', '-0.27158964', '0.26915058', '0.08615674', '0.7950259', '1.0898715', '0.3365191', '0.28867263', '-0.22618996', '0.20341432', '-0.0364733', '-0.03318634', '0.400245', '-0.14239083', '0.33129287', '-0.3103004', '-0.2859531', '0.4972482', '0.24698703', '0.40383735', '0.29606056', '0.16776845', '-0.29728326', '-0.24443373', '0.23660675', '-0.28279096', '0.13689351', '-0.37174168', '-0.33647585', '0.14989074', '1.0490232', '-0.5162525', '-0.16165385', '-0.16506518', '0.4367323', '-0.3151237', '-0.25399682', '-0.20162365']"
DCC1363,"['-0.2133606', '-0.11839575', '-0.07774057', '0.49254194', '0.13243419', '-0.1102858', '0.00482972', '-0.63442564', '-0.23927422', '-0.032301083', '0.07431794', '0.3884211', '0.43601882', '0.5513345', '-0.30322692', '-0.39097235', '-0.020624153', '-0.0678703', '0.03038108', '0.05033799', '0.37313673', '-0.12071822', '-0.53428745', '-0.42330825', '-0.002162947', '0.27475753', '0.18519944', '-0.0914368', '0.21005148', '-0.05338366', '0.3354918', '0.15605447', '-0.25856084', '0.13212632', '0.15960652', '0.022706', '-0.1655626', '0.36462507', '-0.11378591', '-0.20722303', '-0.6247109', '0.22400562', '-0.19471133', '-0.35914174', '-0.21468756', '0.13853312', '-0.3126341', '0.48148113', '-0.09449391', '0.37334853', '0.20655788', '-0.091568', '-0.3573373', '0.10718285', '-0.51331306', '0.027435469', '-0.9561872', '-0.23652503', '-0.4178628', '0.22941136', '-0.59359187', '0.632128', '0.06148706', '0.39600542', '-0.15140675', '-0.13830082', '0.21024656', '-0.22866651', '-0.08644659', '-0.42363805', '-0.4547831', '0.029353676', '0.15721606', '-0.37651923', '0.27943772', '-0.4974275', '0.58492094', '-0.36595896', '-0.019261537', '-0.03421285', '-0.109980084', '0.04932605', '-0.2041662', '0.6814491', '0.48934522', '-0.23429538', '0.08871441', '0.39062098', '0.018649789', '-0.4511715', '-0.08470301', '-0.06944781', '0.23043664', '0.1336363', '0.84968126', '1.1958137', '0.29219896', '0.31683335', '-0.21314031', '0.10301277', '-0.002708664', '-0.01624748', '0.29206166', '-0.18994464', '0.28820685', '-0.093722776', '-0.16114154', '0.39041817', '0.42795464', '0.32762626', '0.38262296', '-0.06470467', '-0.45110345', '-0.43743744', '0.012791744', '-0.07617977', '0.3710527', '-0.33131284', '-0.48553464', '-0.1333754', '0.78716135', '-0.20721297', '-0.2885477', '-0.018434372', '0.38094503', '-0.59293306', '-0.26457027', '-0.0548845']"
DCC0358,"['-0.046875', '0.23104304', '-0.35373694', '0.5189662', '0.1740392', '-0.23675263', '-0.091553695', '-0.67648137', '0.03446052', '0.69403213', '-0.18001284', '-0.10268535', '0.3279005', '-0.20705004', '-0.4892158', '0.43927446', '-0.38322195', '0.3888388', '-0.10681587', '-0.20369828', '0.42289048', '-0.66533846', '0.04147928', '-0.18037444', '-0.43937668', '0.59045905', '-0.5792162', '-0.32127666', '-0.05547079', '-0.004207039', '0.5625771', '0.22516848', '0.30822834', '0.26910275', '-0.29854465', '0.25042418', '0.110122845', '-0.14981723', '-0.24467845', '-0.41374817', '-0.0283958', '0.2728681', '-0.33650973', '0.24768788', '0.7017172', '-0.17418154', '-0.34993', '0.28188008', '0.18351546', '0.10226609', '-0.006886611', '-0.10581691', '0.57374173', '-0.0443965', '0.10002706', '0.024018364', '-0.3237069', '-0.1685186', '-0.59923047', '-0.32681754', '-0.29287782', '0.06178947', '0.24553043', '-0.56448376', '-0.02516382', '0.15503138', '0.00080499385', '0.029409986', '-0.3528492', '-0.52191615', '0.015148673', '0.35866705', '-0.6396437', '-0.43764856', '0.356654', '-0.136192', '-0.21851523', '0.603261', '-0.5129597', '0.0068301084', '-0.76057786', '-0.07385557', '-0.03675819', '0.29796815', '-0.5241216', '0.48270625', '-0.33047828', '-0.09529083', '0.27729622', '-0.12235216', '-0.09770916', '-0.025067084', '-0.1119341', '-0.20843832', '0.9729938', '0.57734376', '0.46311748', '0.17978305', '-0.5172193', '-0.72653437', '0.54991806', '-0.36441773', '-0.045087077', '0.31311902', '0.24367782', '0.48024288', '-0.32236737', '0.13148636', '-0.015684795', '0.50278604', '0.25083822', '-0.48482668', '-0.35997218', '-0.08550158', '0.1380538', '-0.33683577', '0.07033351', '0.17702478', '-0.059815716', '-0.5940933', '0.022605872', '-0.093588054', '-0.103842124', '-0.15744449', '0.11487864', '0.21427968', '-0.30240157', '-0.32024255']"
DCC0723,"['-0.4200227', '-0.3220559', '0.034567885', '-0.03631263', '0.3112758', '0.09251794', '0.26756757', '0.46053275', '0.93145275', '0.30276683', '0.6673296', '0.066392966', '-0.118089855', '0.1465506', '-0.333669', '-0.3645395', '0.27504927', '0.04406125', '-0.31330955', '0.23823912', '0.040510476', '-0.26002058', '-0.6445276', '-0.36798137', '-0.5132462', '0.18763469', '0.18885021', '0.06223483', '-0.2601675', '-0.042015254', '0.032951713', '-0.21143009', '-0.18782787', '-0.07524519', '-0.32806578', '0.037510674', '0.11820424', '0.10374627', '0.04593858', '0.041673712', '-0.689261', '0.116472326', '0.011543882', '-0.067169644', '0.295102', '-0.2653345', '-0.34103668', '-0.061194785', '0.42805114', '0.120034955', '-0.037018247', '-0.21507317', '-0.222189', '0.4689841', '-0.33815917', '0.018851604', '-0.45234677', '-0.37438813', '-0.05948683', '0.4094325', '-0.008127966', '0.2706907', '-0.14268893', '-0.14771739', '0.044362348', '0.62207794', '0.014155536', '-0.070766635', '0.3110212', '-0.14804493', '0.09642855', '-0.55472964', '-0.14074855', '-0.051371325', '0.35060027', '0.047907162', '-0.7817095', '-0.525144', '0.13122158', '0.031384826', '-1.0148396', '0.29604656', '-0.060184628', '-0.121999145', '0.0076899403', '0.93865836', '-0.0030482602', '-0.074091345', '0.08912752', '-0.20782104', '-0.04207687', '0.9248588', '0.27932695', '0.3274992', '1.1609395', '0.77246463', '-0.116606824', '0.19568303', '-0.68282855', '1.0579946', '-0.07249888', '0.741049', '-0.35097823', '0.22016504', '0.39723614', '0.52317864', '-0.23447333', '0.023477446', '-0.30933812', '0.7291463', '0.17148875', '-0.002669561', '-0.14372677', '-0.30316457', '0.06613696', '0.053873986', '-0.22337319', '-0.028162979', '-0.14240111', '-0.20489232', '0.1507586', '0.1028825', '0.041576438', '-0.16284288', '0.0009549001', '-0.27248135', '-0.2398079', '-0.19642584']"
DCC0426,"['-0.37759048', '-0.21237442', '0.21817225', '0.05031288', '0.24134628', '0.030530399', '-0.062368944', '-0.2932058', '0.32337707', '0.38061488', '0.49223164', '0.035404723', '-0.073828466', '0.120436125', '-0.027562402', '-0.06563112', '-0.13136548', '0.111065015', '-0.52117157', '0.108840175', '0.0058969613', '0.086835444', '-0.15841298', '-0.36417162', '-0.31255886', '-0.10121259', '-0.19953482', '0.19093852', '-0.1054557', '-0.3333797', '-0.04901827', '-0.055673186', '0.10094794', '0.098319024', '-0.05575548', '-0.3787647', '-0.15430765', '0.04844766', '0.14832729', '0.01706552', '-0.12782611', '0.296097', '-0.17132811', '-0.33565602', '-0.2179375', '-0.00883031', '-0.38320705', '0.12468899', '-0.08940407', '0.25418174', '0.27928928', '0.014507337', '0.048523057', '0.26703236', '0.102462046', '-0.0009064856', '-0.0973768', '-0.110396214', '-0.023733355', '0.1600199', '0.20547424', '0.15186034', '-0.06768574', '-0.16444229', '0.25770098', '0.0994855', '0.40264246', '-0.11966873', '0.26773727', '-0.07507165', '-0.15704423', '-0.12714052', '-0.1958601', '-0.046081103', '0.16077979', '-0.25170317', '-0.22409572', '-0.2553988', '-0.117516376', '0.29499885', '-0.2801159', '-0.26181084', '-0.030757902', '0.0068498077', '0.09996366', '0.4427127', '0.022564752', '-0.07128554', '0.030380482', '0.013714698', '-0.07926971', '-0.055859968', '0.059471436', '0.12966387', '0.6795701', '0.56458753', '-0.17853077', '0.22737311', '-0.21737617', '0.19884765', '0.061152495', '0.77647084', '-0.15096016', '-0.17308745', '0.16504274', '0.063306', '-0.07807964', '0.26748464', '0.07221558', '0.33550194', '0.14139627', '-0.3198474', '-0.21242264', '-0.018535068', '-0.13943078', '-0.17211643', '-0.11868239', '-0.30434442', '0.023795428', '0.01874049', '-0.04364072', '-0.11047127', '-0.0044974023', '-0.12525329', '-0.11983479', '-0.23448193', '-0.2210678', '0.06505218']"
DCC0520,"['-0.4858075', '-0.59447414', '0.248093', '-0.0066057695', '-0.06327906', '0.19544353', '-0.051654544', '-0.323338', '0.27966714', '0.31735954', '0.11200995', '0.2567747', '-0.15894346', '0.0043084174', '-0.03382613', '-0.44340947', '-0.12195175', '0.04563313', '-0.4342535', '0.10146663', '-0.111429065', '-0.32291332', '-0.11426971', '-0.18574901', '-0.40456793', '0.32555202', '-0.74985874', '0.05862812', '-0.07505945', '0.012461901', '0.09482118', '0.25478497', '-0.019443454', '-0.19593228', '-0.13716319', '-0.09442097', '0.094863206', '0.015776793', '0.1273979', '-0.224126', '-0.24949344', '0.5285352', '-0.34373143', '-0.09425805', '-0.16979408', '0.08360259', '-0.46383667', '0.6681349', '0.26729548', '0.7138638', '0.29668042', '-0.08357737', '-0.09627337', '0.6765945', '0.0030024983', '-0.10758268', '-0.058006175', '-0.5870443', '0.2154337', '-0.19056548', '0.11673537', '0.07431552', '0.07550591', '-0.2321769', '-0.33044547', '0.13244162', '-0.030801019', '0.022941856', '-0.1444853', '-0.6641799', '-0.0026980648', '0.19360848', '0.0098068565', '0.45650744', '0.1181323', '-0.3134599', '-0.6719423', '-0.09878498', '-0.12729236', '0.3150676', '-0.37441897', '-0.3850471', '-0.1562388', '0.14957519', '0.09805219', '0.3615923', '-0.16739118', '-0.024614459', '-0.08939694', '-0.05905418', '-0.04843798', '0.0060952003', '-0.3722822', '0.07070019', '0.82890993', '0.07789224', '-0.37086448', '0.27741733', '-0.305557', '0.5897349', '-0.018867996', '0.5755936', '-0.54254013', '0.111956', '0.20232625', '0.7772378', '-0.43053544', '0.4209424', '0.0128418375', '-0.15580109', '0.36414492', '-0.39386073', '-0.019449987', '-0.19272105', '-0.43922165', '-0.8933111', '0.049072508', '0.1586567', '0.3857628', '-0.34885463', '0.49208018', '-0.17714256', '-0.06572135', '-0.3364078', '-0.14149825', '-0.22006923', '-0.3527504', '0.28608957']"
DCC0459,"['0.20647652', '-0.19169591', '0.29516155', '0.19114745', '0.3255522', '-0.3997362', '0.17836249', '0.095142104', '0.15848935', '0.25263393', '-0.22477917', '0.141811', '-0.08257048', '-0.045641992', '-0.2945926', '0.2023144', '0.15086369', '-0.120211974', '-0.5665434', '-0.3378112', '-0.5045506', '-0.17948438', '-0.22379652', '-0.5166154', '0.11191503', '0.6226337', '0.39525935', '0.19782147', '-0.12895864', '-0.10259085', '0.009090407', '0.1915265', '-0.11627999', '0.03305974', '0.091762185', '-0.24101621', '0.031825718', '-0.30132556', '-0.08366625', '-0.090922214', '-0.4179681', '0.30632126', '-0.25394022', '0.7005147', '-0.50789946', '-0.44661236', '-0.3571988', '0.42801774', '-0.17678735', '0.09712699', '0.537224', '0.2799886', '-0.21195841', '-0.6124884', '0.46178302', '-0.3383383', '-0.30364656', '-0.14410236', '0.43069354', '0.03924975', '-0.1845614', '-0.14223175', '-0.1863128', '0.22758025', '0.1251928', '-0.5727247', '0.070845164', '-0.34746516', '-0.79307276', '0.12192191', '0.012521552', '0.043444317', '0.077619925', '0.30517757', '0.38660765', '-0.02436583', '-0.06559733', '-0.21343517', '-0.12840472', '-0.21409154', '-0.40992713', '0.47445083', '0.29496992', '-0.37552527', '-0.19100693', '0.04491195', '0.005028244', '-0.31888756', '-0.21710812', '0.0022926263', '-0.31804928', '0.11401048', '0.5973614', '0.27874225', '0.7207224', '0.5377861', '0.34107727', '0.22730342', '0.2467667', '-0.21803959', '0.1925364', '0.28437895', '0.013626728', '0.27624622', '0.31234303', '-0.086507864', '-0.119039066', '0.40936205', '-0.37933093', '-0.09173711', '-0.094327115', '-0.039234404', '0.051598527', '0.38057673', '0.17972438', '-0.03448409', '-0.2717159', '0.28443938', '-0.1680288', '-0.3194765', '0.85019904', '-0.709505', '-0.34136724', '-0.3085096', '-0.25308248', '0.7895944', '0.50256145', '-0.13161747']"
DCC0212,"['-0.15599452', '-0.100319475', '0.14782712', '0.4098959', '0.34582344', '-0.2639862', '0.4350998', '-0.49419013', '-0.17449631', '0.53424776', '-0.41753525', '0.06751334', '-0.47668093', '-0.05521024', '0.45687196', '0.34941265', '0.14797683', '0.17961472', '-0.20860894', '0.10736856', '0.21544342', '-0.07743706', '-0.5999627', '0.16771741', '-0.12622079', '-0.012578969', '-0.29110372', '-0.000896596', '0.25141802', '0.068324775', '0.3232872', '-0.122469924', '-0.22884747', '0.2025005', '-0.09652445', '-0.09309883', '0.14247157', '0.017824793', '-0.030758891', '0.17021215', '-0.28312948', '-0.45592177', '0.14962834', '-0.2179905', '0.2796185', '0.2946414', '-0.31680238', '0.1392363', '-0.08092859', '0.498969', '-0.039559852', '0.5904109', '0.108467944', '0.062156484', '0.33791283', '0.36312976', '-0.24209115', '0.028368859', '0.05149608', '0.11554532', '-0.61856675', '0.07062057', '-0.006535835', '0.42591402', '0.3682469', '-0.10189912', '0.28567207', '-0.3085245', '-0.39150804', '-0.38079005', '-0.09558918', '-0.108376324', '-0.4985324', '0.6793183', '0.02884744', '0.105082124', '-0.03180612', '0.10626422', '0.23938629', '-0.6650801', '-0.37351656', '-0.3761642', '-0.15015663', '0.2945472', '-0.36702684', '0.16563556', '0.19177386', '0.08540527', '0.504339', '0.38147485', '0.18675165', '0.16729766', '-0.18725395', '-0.18361951', '0.19606566', '0.57473236', '0.29942', '-0.43865693', '-0.1266597', '-0.019249855', '0.033633053', '0.012072414', '0.13872041', '0.17244756', '0.4658234', '0.40591657', '-0.66237897', '-0.24002376', '-0.48267388', '0.10826424', '0.52482766', '-0.24238089', '-0.23653924', '0.18932413', '-0.15269329', '0.20688584', '-0.39163905', '-0.1440705', '0.35688445', '-0.6639128', '0.13531485', '-0.11754307', '-0.20205103', '-0.34082568', '-0.39446455', '0.3068948', '-0.17234835', '0.1694439']"
DCC0224,"['0.46017691', '0.078292035', '0.5859948', '0.10556025', '0.0035145907', '-0.059008278', '0.32460928', '-0.48127773', '-0.20750417', '0.4585827', '-0.25841436', '-0.01213606', '-0.0064472766', '0.014820197', '0.2240343', '0.053051826', '0.24589144', '-0.21079631', '-0.06389063', '-0.007848782', '-0.20501268', '-0.2035415', '-0.3675856', '-0.4748812', '0.22401118', '-0.18071492', '0.2063876', '-0.19646439', '-0.6193388', '0.37128872', '0.038886786', '-0.50079465', '0.16792223', '0.15540558', '0.015647894', '0.1841125', '0.044565786', '-0.33010042', '-0.13065806', '0.13557385', '-0.759788', '0.05146079', '-0.12459584', '0.4454565', '-0.28300574', '-0.67004246', '-0.6056821', '0.44139367', '-0.20735008', '0.18681325', '0.2724903', '0.33230695', '-0.1655157', '0.34339383', '0.097132884', '-0.34936365', '-0.4507747', '-0.12874849', '0.04240164', '-0.089796185', '-0.103558935', '-0.16819613', '-0.5838429', '0.32856464', '0.07478625', '-0.4287475', '0.36799702', '-0.29031017', '-0.16082038', '-0.4003192', '-0.1449189', '0.5714942', '0.101612106', '0.54884744', '0.11935877', '0.1913847', '-0.14893909', '-0.43238014', '-0.1775994', '0.07968833', '-0.29777876', '-0.024261191', '-0.11778964', '-0.086175315', '-0.22201318', '0.3126722', '-0.12573129', '-0.3244353', '0.014438753', '-0.56746405', '-0.13073593', '-0.5219061', '-0.3473832', '0.71013117', '0.48281977', '0.3121637', '-0.08808731', '0.2059888', '-0.03798818', '-0.0029367728', '0.07532879', '0.17582789', '-0.20922208', '0.35394245', '-0.27515823', '0.5834349', '-0.038559783', '0.43062714', '0.2311089', '0.08109303', '0.44947493', '-0.21716508', '0.32264578', '0.41818705', '-0.27511552', '0.13918206', '-0.28728342', '0.08160622', '-0.011660069', '-0.044685323', '0.65675724', '-0.01200059', '-0.029889135', '-0.24619052', '-0.30025506', '0.29537192', '0.20840085', '0.072605655']"
DCC0202,"['-0.13652374', '0.32018828', '0.20665601', '0.6731601', '0.27859348', '0.45471063', '0.43976328', '-0.062446743', '0.30468228', '0.3772396', '0.056792825', '-0.000972008', '9.327293e-05', '0.36802128', '0.18760079', '0.14607', '-0.3051786', '-0.5726986', '-0.13225117', '-0.34867895', '0.20949434', '-0.16866066', '-0.36080238', '0.25054368', '0.30200222', '0.24080618', '0.0860431', '-0.10804153', '-0.16315888', '-0.060603976', '0.15529418', '0.47909358', '0.3062572', '-0.30937475', '0.36460036', '0.09249143', '-0.11164651', '-0.5629293', '-0.2898919', '0.053211614', '-0.44297507', '0.058954377', '-0.15915191', '0.28471246', '0.22467357', '-0.24361333', '-0.14683715', '0.8291954', '0.30357495', '0.76374066', '-0.050169334', '0.11388432', '-0.095368326', '-0.6282241', '-0.17558773', '-0.16031057', '0.23802923', '-0.17139247', '0.17518798', '-0.24666764', '-0.17656253', '-0.043828085', '0.18664604', '0.16464837', '0.5618909', '-0.46359065', '0.11394262', '-0.6520139', '-0.4150157', '-0.2590179', '0.16052215', '-0.1697173', '0.009018287', '0.20188785', '0.49166465', '0.011195978', '0.43752623', '0.22797397', '0.5162335', '-0.30873972', '-0.48016798', '-0.32522628', '-0.52028483', '-0.066380784', '-0.13435714', '0.061618485', '0.1803182', '-0.20810959', '0.0047776164', '-0.87559915', '0.2591508', '0.62110186', '0.37346238', '0.0320385', '0.36653444', '0.7771828', '0.5440319', '0.54055053', '-0.18749584', '0.25031325', '0.46234837', '-0.06514763', '0.3008998', '0.3424556', '0.45016283', '0.3226825', '-0.0718847', '0.27362916', '0.2716333', '0.09762602', '0.1063854', '-0.3106615', '-0.37282047', '-0.12484576', '0.3184077', '0.54064655', '-0.46736842', '0.706544', '-0.33781028', '-0.41484147', '0.45541564', '-0.12995505', '0.30331153', '0.32065922', '-0.35247576', '0.112717725', '-0.15885156', '0.52058345']"
DCC1098,"['-0.17947403', '-0.19846325', '-0.13692978', '-0.1477443', '0.3268173', '-0.26071823', '0.6810086', '-0.48273823', '0.26027104', '0.6225239', '-0.31405053', '0.29416186', '-0.28972062', '0.47940102', '-0.31713367', '0.26503855', '0.051673654', '0.015065789', '-0.2123671', '0.3328418', '-0.054857947', '0.48139656', '-0.14754052', '-0.9379707', '-0.029026588', '0.85060096', '0.12553835', '0.05524976', '0.29663223', '-0.0014355453', '0.5471756', '0.18338507', '-0.343749', '0.023651091', '0.41881537', '-0.34454396', '0.3775908', '-0.19682239', '-0.38630098', '0.016151419', '-0.20656075', '0.27134877', '-0.71348554', '0.074908726', '0.32121494', '0.16154689', '-0.12736303', '0.4099892', '0.18060581', '0.51381063', '0.62606835', '-0.044375777', '-0.20257509', '-0.040348552', '-0.11700153', '0.1719627', '-0.47211957', '-0.2568837', '0.5486214', '-0.37526593', '-0.46313444', '-0.20998535', '0.554837', '0.06952924', '0.22832297', '-0.5148711', '0.15561485', '-0.8671507', '-0.7725187', '0.15709221', '0.77558726', '-0.042010937', '0.0125238', '0.44728145', '0.32110423', '0.101846166', '-1.0600199', '-0.06540189', '0.08713954', '-0.3151069', '-0.45725825', '0.20599678', '0.026307743', '-0.1303267', '-0.5698122', '-0.13313247', '-0.6891977', '-0.3005734', '0.041805986', '0.30771688', '-0.015711773', '0.20675226', '-0.01554724', '-0.009381582', '1.0544547', '1.1313621', '0.43939176', '0.8361411', '-0.4653161', '0.50699', '-0.010477974', '0.83437216', '0.37946516', '-0.37635472', '0.6080308', '0.22521599', '0.0005194962', '-0.003935375', '-0.72513926', '0.03323075', '0.93625516', '0.43372846', '0.27531192', '-0.045608968', '-0.0075394325', '0.041809898', '0.00795168', '-0.06666157', '-0.2551782', '-0.066174716', '0.20090452', '-0.18770827', '-0.20096473', '0.15604489', '0.03800099', '-0.06018796', '0.3286077', '0.3067045']"
